date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/3/3,4,2020,3,19,9,27,22,8,1
2020/3/4,4,2020,3,26,4,33,11,3,1
2020/3/5,4,2020,3,18,6,34,4,6, 
2020/3/6,4,2020,3,19,10,9,9,14, 
2020/3/7,4,2020,3,42,9,10,8,14, 
2020/3/8,4,2020,3,41,15,28,11,13, 
2020/3/9,4,2020,3,38,21,30,21,10,2
2020/3/10,4,2020,3,30,8,41,5,8,1
2020/3/11,4,2020,3,24,9,36,11,10,1
2020/3/12,4,2020,3,33,12,15,18,13,1
2020/3/13,4,2020,3,41,17,7,7,13, 
2020/3/14,4,2020,3,40,9,5,8,9, 
2020/3/15,4,2020,3,28,8,15,9,10, 
2020/3/16,4,2020,3,30,11,8,14,11, 
2020/3/17,4,2020,3,35,11,12,15,14, 
2020/3/18,4,2020,3,39,22,43,23,7,1
2020/3/19,4,2020,3,46,17,39,8,1,2
2020/3/20,4,2020,3,44,14,54,9,1,2
2020/3/21,4,2020,3,46,19,45,11,1,2
2020/3/22,4,2020,3,55,10,36,13, ,2
2020/3/23,4,2020,3,39,7,35,14, ,2
2020/3/24,4,2020,3,32,7,36,13,1,1
2020/3/25,4,2020,3,23,10,38,29,1,4
2020/3/26,4,2020,3,35,20,40,31,1,3
2020/3/27,4,2020,3,55,15,38,12, ,2
2020/3/28,4,2020,3,45,10,32,7, ,2
2020/3/29,4,2020,3,31, , , , , 
2019/10/1,4,2019,10,72,29,48,21,32,2
2019/10/2,4,2019,10,74,32,40,18,34,2
2019/10/3,4,2019,10,76,33,40,14,24, 
2019/10/4,4,2019,10,63,10,36,7,12,1
2019/10/5,4,2019,10,37,7,22,6,7, 
2019/10/6,4,2019,10,23,7,21,8,4, 
2019/10/7,4,2019,10,13,6,21,10,6, 
2019/10/8,4,2019,10,16,8,29,7,5, 
2019/10/9,4,2019,10,23,9,34,10,7, 
2019/10/10,4,2019,10,24,10,18,15,6, 
2019/10/11,4,2019,10,23,3,32,5,5, 
2019/10/12,4,2019,10,16,10,32,6,10, 
2019/10/13,4,2019,10,30,18,20,11,14,2
2019/10/14,4,2019,10,41,11,29,11,13,1
2019/10/15,4,2019,10,38,12,30,11,13,2
2019/10/16,4,2019,10,36,11,32,18,10,2
2019/10/17,4,2019,10,31,13,20,17,12,2
2019/10/18,4,2019,10,36,13,30,19,9,2
2019/10/19,4,2019,10,31,10,33,9,10,2
2019/10/20,4,2019,10,31,13,34,15,12,2
