表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公開日：,2021年3月5日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A1301,,A130101,,A130102,,A1302,,A130201,,A130202,,A1303,,A130301,,A130302,,A1304,,A130401,,A130402,,A1305,,A130501,,A130502,,A1306,,A130601,,A130602,
調査年 コード,調査年,地域 コード,地域,/項目,A1301_15歳未満人口【人】,注釈,A130101_15歳未満人口（男）【人】,注釈,A130102_15歳未満人口（女）【人】,注釈,A1302_15～64歳人口【人】,注釈,A130201_15～64歳人口（男）【人】,注釈,A130202_15～64歳人口（女）【人】,注釈,A1303_65歳以上人口【人】,注釈,A130301_65歳以上人口（男）【人】,注釈,A130302_65歳以上人口（女）【人】,注釈,A1304_15歳未満人口割合【％】,注釈,A130401_15歳未満人口割合（男）【％】,注釈,A130402_15歳未満人口割合（女）【％】,注釈,A1305_15～64歳人口割合【％】,注釈,A130501_15～64歳人口割合（男）【％】,注釈,A130502_15～64歳人口割合（女）【％】,注釈,A1306_65歳以上人口割合【％】,注釈,A130601_65歳以上人口割合（男）【％】,注釈,A130602_65歳以上人口割合（女）【％】,注釈
1991100000,1991年度,27000,大阪府,,"1,465,000",,"751,000",,"713,000",,"6,392,000",,"3,207,000",,"3,185,000",,"881,000",,"350,000",,"531,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,28000,兵庫県,,"969,000",,"496,000",,"473,000",,"3,795,000",,"1,869,000",,"1,926,000",,"673,000",,"270,000",,"402,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,29000,奈良県,,"251,000",,"128,000",,"122,000",,"972,000",,"475,000",,"496,000",,"166,000",,"67,000",,"100,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,30000,和歌山県,,"187,000",,"96,000",,"91,000",,"718,000",,"349,000",,"370,000",,"171,000",,"67,000",,"104,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,31000,鳥取県,,"115,000",,"59,000",,"56,000",,"397,000",,"196,000",,"201,000",,"104,000",,"40,000",,"63,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,32000,島根県,,"140,000",,"72,000",,"68,000",,"491,000",,"241,000",,"249,000",,"148,000",,"59,000",,"89,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,33000,岡山県,,"343,000",,"176,000",,"167,000",,"1,289,000",,"633,000",,"656,000",,"297,000",,"119,000",,"178,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,34000,広島県,,"511,000",,"262,000",,"249,000",,"1,950,000",,"965,000",,"985,000",,"398,000",,"162,000",,"236,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,35000,山口県,,"269,000",,"137,000",,"131,000",,"1,041,000",,"502,000",,"539,000",,"259,000",,"103,000",,"156,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,36000,徳島県,,"145,000",,"74,000",,"71,000",,"551,000",,"267,000",,"283,000",,"135,000",,"53,000",,"81,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,37000,香川県,,"179,000",,"92,000",,"87,000",,"681,000",,"334,000",,"347,000",,"164,000",,"66,000",,"98,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,38000,愛媛県,,"270,000",,"138,000",,"132,000",,"1,001,000",,"480,000",,"520,000",,"242,000",,"97,000",,"145,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,39000,高知県,,"140,000",,"71,000",,"68,000",,"535,000",,"258,000",,"277,000",,"147,000",,"58,000",,"90,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,40000,福岡県,,"892,000",,"458,000",,"435,000",,"3,312,000",,"1,607,000",,"1,705,000",,"627,000",,"246,000",,"380,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,41000,佐賀県,,"174,000",,"89,000",,"84,000",,"566,000",,"271,000",,"294,000",,"138,000",,"54,000",,"84,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,42000,長崎県,,"305,000",,"156,000",,"149,000",,"1,014,000",,"484,000",,"529,000",,"238,000",,"93,000",,"146,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,43000,熊本県,,"348,000",,"178,000",,"170,000",,"1,199,000",,"576,000",,"623,000",,"296,000",,"116,000",,"180,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,44000,大分県,,"224,000",,"115,000",,"109,000",,"812,000",,"389,000",,"423,000",,"199,000",,"79,000",,"120,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,45000,宮崎県,,"232,000",,"119,000",,"114,000",,"760,000",,"363,000",,"397,000",,"174,000",,"68,000",,"106,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,46000,鹿児島県,,"346,000",,"177,000",,"169,000",,"1,137,000",,"543,000",,"594,000",,"309,000",,"119,000",,"190,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1991100000,1991年度,47000,沖縄県,,"295,000",,"151,000",,"144,000",,"808,000",,"405,000",,"403,000",,"127,000",,"47,000",,"80,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,0,全国,,"22,486,239",,"11,517,752",,"10,968,487",,"85,903,976",,"42,968,512",,"42,935,464",,"14,894,595",,"5,987,637",,"8,906,958",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,1000,北海道,,"1,034,251",,"529,153",,"505,098",,"3,924,717",,"1,903,775",,"2,020,942",,"674,881",,"284,246",,"390,635",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,2000,青森県,,"289,082",,"148,154",,"140,928",,"1,000,804",,"479,766",,"521,038",,"191,776",,"76,091",,"115,685",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,3000,岩手県,,"269,810",,"137,845",,"131,965",,"941,052",,"459,198",,"481,854",,"205,737",,"82,933",,"122,804",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,4000,宮城県,,"439,313",,"225,380",,"213,933",,"1,535,449",,"765,908",,"769,541",,"266,759",,"109,055",,"157,704",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,5000,秋田県,,"219,637",,"112,919",,"106,718",,"815,840",,"394,117",,"421,723",,"191,573",,"77,381",,"114,192",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,6000,山形県,,"233,824",,"119,750",,"114,074",,"819,200",,"404,833",,"414,367",,"204,577",,"81,929",,"122,648",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,7000,福島県,,"422,064",,"215,829",,"206,235",,"1,377,857",,"684,762",,"693,095",,"301,552",,"122,022",,"179,530",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,8000,茨城県,,"559,033",,"285,977",,"273,056",,"1,943,837",,"993,633",,"950,204",,"338,799",,"137,022",,"201,777",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,9000,栃木県,,"380,087",,"194,987",,"185,100",,"1,315,228",,"670,047",,"645,181",,"238,505",,"96,554",,"141,951",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,10000,群馬県,,"368,080",,"188,905",,"179,175",,"1,340,557",,"677,633",,"662,924",,"256,367",,"104,271",,"152,096",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,11000,埼玉県,,"1,196,946",,"614,274",,"582,672",,"4,660,202",,"2,401,959",,"2,258,243",,"530,539",,"216,798",,"313,741",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,12000,千葉県,,"1,034,308",,"530,458",,"503,850",,"3,994,245",,"2,053,268",,"1,940,977",,"509,837",,"206,845",,"302,992",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,13000,東京都,,"1,727,479",,"883,544",,"843,935",,"8,790,525",,"4,511,037",,"4,279,488",,"1,244,026",,"509,997",,"734,029",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,14000,神奈川県,,"1,375,769",,"705,834",,"669,935",,"5,874,445",,"3,076,794",,"2,797,651",,"704,596",,"296,324",,"408,272",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,15000,新潟県,,"462,559",,"236,001",,"226,558",,"1,632,329",,"812,992",,"819,337",,"377,857",,"150,144",,"227,713",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,16000,富山県,,"195,598",,"100,402",,"95,196",,"754,081",,"369,295",,"384,786",,"168,946",,"67,853",,"101,093",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,17000,石川県,,"215,171",,"110,057",,"105,114",,"786,378",,"386,696",,"399,682",,"160,692",,"64,459",,"96,233",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,18000,福井県,,"155,998",,"79,683",,"76,315",,"545,297",,"272,041",,"273,256",,"121,940",,"48,422",,"73,518",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,19000,山梨県,,"155,849",,"79,548",,"76,301",,"569,805",,"287,513",,"282,292",,"126,583",,"51,132",,"75,451",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,20000,長野県,,"392,889",,"201,447",,"191,442",,"1,416,125",,"704,401",,"711,724",,"347,206",,"141,973",,"205,233",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,21000,岐阜県,,"387,665",,"198,567",,"189,098",,"1,415,333",,"695,810",,"719,523",,"262,594",,"108,934",,"153,660",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,22000,静岡県,,"694,558",,"355,375",,"339,183",,"2,530,257",,"1,272,856",,"1,257,401",,"444,899",,"179,929",,"264,970",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,23000,愛知県,,"1,236,783",,"633,295",,"603,488",,"4,784,821",,"2,445,228",,"2,339,593",,"656,283",,"267,076",,"389,207",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,24000,三重県,,"330,251",,"169,452",,"160,799",,"1,218,368",,"604,340",,"614,028",,"243,358",,"95,356",,"148,002",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,25000,滋賀県,,"249,258",,"128,022",,"121,236",,"824,232",,"414,393",,"409,839",,"147,144",,"57,501",,"89,643",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,26000,京都府,,"448,900",,"230,857",,"218,043",,"1,816,015",,"903,589",,"912,426",,"327,429",,"126,459",,"200,970",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,27000,大阪府,,"1,503,885",,"770,207",,"733,678",,"6,347,525",,"3,178,412",,"3,169,113",,"843,024",,"332,388",,"510,636",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,28000,兵庫県,,"991,045",,"506,924",,"484,121",,"3,752,880",,"1,844,393",,"1,908,487",,"642,401",,"256,131",,"386,270",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,29000,奈良県,,"255,863",,"130,890",,"124,973",,"958,469",,"468,372",,"490,097",,"159,254",,"63,118",,"96,136",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,30000,和歌山県,,"192,839",,"98,923",,"93,916",,"716,161",,"347,069",,"369,092",,"164,552",,"64,324",,"100,228",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,31000,鳥取県,,"118,201",,"60,524",,"57,677",,"397,218",,"195,466",,"201,752",,"99,728",,"38,548",,"61,180",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,32000,島根県,,"143,884",,"73,873",,"70,011",,"494,253",,"242,497",,"251,756",,"142,061",,"56,701",,"85,360",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,33000,岡山県,,"353,191",,"181,300",,"171,891",,"1,286,221",,"631,052",,"655,169",,"285,764",,"113,917",,"171,847",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,34000,広島県,,"525,256",,"269,273",,"255,983",,"1,936,818",,"956,801",,"980,017",,"381,477",,"154,792",,"226,685",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,35000,山口県,,"278,562",,"142,515",,"136,047",,"1,042,910",,"502,396",,"540,514",,"249,488",,"98,812",,"150,676",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,36000,徳島県,,"149,770",,"76,794",,"72,976",,"551,067",,"267,238",,"283,829",,"129,105",,"50,932",,"78,173",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,37000,香川県,,"184,729",,"94,588",,"90,141",,"680,493",,"333,579",,"346,914",,"157,237",,"62,815",,"94,422",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,38000,愛媛県,,"280,919",,"143,782",,"137,137",,"1,000,404",,"479,201",,"521,203",,"232,726",,"93,332",,"139,394",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,39000,高知県,,"144,276",,"73,712",,"70,564",,"535,995",,"258,394",,"277,601",,"141,508",,"55,074",,"86,434",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,40000,福岡県,,"910,356",,"465,859",,"444,497",,"3,287,878",,"1,593,671",,"1,694,207",,"597,869",,"234,232",,"363,637",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,41000,佐賀県,,"177,614",,"91,195",,"86,419",,"566,934",,"271,844",,"295,090",,"132,972",,"51,417",,"81,555",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,42000,長崎県,,"316,761",,"162,243",,"154,518",,"1,016,338",,"485,097",,"531,241",,"228,991",,"88,805",,"140,186",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,43000,熊本県,,"355,634",,"182,071",,"173,563",,"1,198,319",,"575,048",,"623,271",,"284,017",,"110,870",,"173,147",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,44000,大分県,,"231,265",,"118,838",,"112,427",,"812,665",,"388,740",,"423,925",,"191,441",,"76,092",,"115,349",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,45000,宮崎県,,"239,738",,"122,464",,"117,274",,"761,368",,"363,447",,"397,921",,"166,539",,"64,877",,"101,662",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,46000,鹿児島県,,"357,453",,"182,686",,"174,767",,"1,139,774",,"543,615",,"596,159",,"298,904",,"115,166",,"183,738",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1990100000,1990年度,47000,沖縄県,,"299,836",,"153,376",,"146,460",,"793,287",,"396,296",,"396,991",,"121,082",,"44,588",,"76,494",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,0,全国,,"23,201,000",,"11,893,000",,"11,308,000",,"85,745,000",,"42,951,000",,"42,794,000",,"14,309,000",,"5,737,000",,"8,572,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,1000,北海道,,"1,074,000",,"550,000",,"523,000",,"3,954,000",,"1,924,000",,"2,030,000",,"643,000",,"270,000",,"373,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,2000,青森県,,"300,000",,"154,000",,"146,000",,"1,023,000",,"492,000",,"531,000",,"179,000",,"70,000",,"109,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,3000,岩手県,,"276,000",,"141,000",,"135,000",,"946,000",,"461,000",,"485,000",,"196,000",,"79,000",,"117,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,4000,宮城県,,"451,000",,"232,000",,"219,000",,"1,532,000",,"764,000",,"768,000",,"253,000",,"103,000",,"150,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,5000,秋田県,,"226,000",,"116,000",,"110,000",,"826,000",,"398,000",,"427,000",,"182,000",,"73,000",,"108,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,6000,山形県,,"239,000",,"122,000",,"116,000",,"826,000",,"408,000",,"419,000",,"196,000",,"78,000",,"118,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,7000,福島県,,"430,000",,"220,000",,"210,000",,"1,387,000",,"687,000",,"699,000",,"283,000",,"114,000",,"169,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,8000,茨城県,,"575,000",,"294,000",,"281,000",,"1,930,000",,"986,000",,"944,000",,"316,000",,"128,000",,"188,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,9000,栃木県,,"388,000",,"199,000",,"189,000",,"1,302,000",,"660,000",,"642,000",,"225,000",,"91,000",,"134,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,10000,群馬県,,"378,000",,"193,000",,"184,000",,"1,336,000",,"673,000",,"662,000",,"242,000",,"98,000",,"144,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,11000,埼玉県,,"1,211,000",,"622,000",,"589,000",,"4,571,000",,"2,358,000",,"2,213,000",,"508,000",,"206,000",,"302,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,12000,千葉県,,"1,060,000",,"545,000",,"514,000",,"3,927,000",,"2,017,000",,"1,910,000",,"484,000",,"197,000",,"288,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,13000,東京都,,"1,845,000",,"947,000",,"898,000",,"8,811,000",,"4,550,000",,"4,261,000",,"1,229,000",,"504,000",,"725,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,14000,神奈川県,,"1,402,000",,"720,000",,"682,000",,"5,767,000",,"3,026,000",,"2,741,000",,"677,000",,"284,000",,"393,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,15000,新潟県,,"474,000",,"241,000",,"233,000",,"1,647,000",,"821,000",,"826,000",,"360,000",,"143,000",,"217,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,16000,富山県,,"203,000",,"104,000",,"99,000",,"757,000",,"370,000",,"386,000",,"162,000",,"65,000",,"97,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,17000,石川県,,"228,000",,"117,000",,"111,000",,"777,000",,"382,000",,"395,000",,"157,000",,"63,000",,"94,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,18000,福井県,,"160,000",,"82,000",,"78,000",,"546,000",,"272,000",,"275,000",,"117,000",,"46,000",,"71,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,19000,山梨県,,"159,000",,"81,000",,"78,000",,"569,000",,"286,000",,"282,000",,"122,000",,"49,000",,"73,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,20000,長野県,,"403,000",,"206,000",,"196,000",,"1,420,000",,"706,000",,"714,000",,"334,000",,"136,000",,"197,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,21000,岐阜県,,"397,000",,"204,000",,"193,000",,"1,410,000",,"693,000",,"717,000",,"251,000",,"104,000",,"147,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,22000,静岡県,,"711,000",,"363,000",,"348,000",,"2,516,000",,"1,264,000",,"1,252,000",,"425,000",,"171,000",,"254,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,23000,愛知県,,"1,279,000",,"653,000",,"626,000",,"4,724,000",,"2,412,000",,"2,312,000",,"626,000",,"254,000",,"371,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,24000,三重県,,"334,000",,"171,000",,"163,000",,"1,218,000",,"605,000",,"614,000",,"232,000",,"90,000",,"142,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,25000,滋賀県,,"253,000",,"131,000",,"123,000",,"816,000",,"411,000",,"405,000",,"139,000",,"54,000",,"85,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,26000,京都府,,"471,000",,"243,000",,"229,000",,"1,817,000",,"908,000",,"908,000",,"318,000",,"122,000",,"196,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,27000,大阪府,,"1,584,000",,"813,000",,"770,000",,"6,352,000",,"3,195,000",,"3,157,000",,"811,000",,"318,000",,"493,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,28000,兵庫県,,"1,012,000",,"518,000",,"494,000",,"3,751,000",,"1,852,000",,"1,898,000",,"617,000",,"245,000",,"372,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,29000,奈良県,,"264,000",,"135,000",,"129,000",,"954,000",,"469,000",,"485,000",,"152,000",,"60,000",,"92,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,30000,和歌山県,,"197,000",,"101,000",,"96,000",,"726,000",,"352,000",,"374,000",,"158,000",,"62,000",,"97,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,31000,鳥取県,,"121,000",,"62,000",,"59,000",,"401,000",,"197,000",,"204,000",,"96,000",,"37,000",,"59,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,32000,島根県,,"148,000",,"76,000",,"72,000",,"503,000",,"248,000",,"255,000",,"137,000",,"55,000",,"82,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,33000,岡山県,,"365,000",,"187,000",,"178,000",,"1,290,000",,"634,000",,"656,000",,"277,000",,"110,000",,"167,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,34000,広島県,,"545,000",,"280,000",,"265,000",,"1,938,000",,"957,000",,"982,000",,"370,000",,"151,000",,"219,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,35000,山口県,,"291,000",,"149,000",,"142,000",,"1,056,000",,"509,000",,"547,000",,"241,000",,"95,000",,"145,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,36000,徳島県,,"154,000",,"79,000",,"75,000",,"556,000",,"270,000",,"286,000",,"124,000",,"49,000",,"75,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,37000,香川県,,"191,000",,"98,000",,"93,000",,"683,000",,"335,000",,"348,000",,"153,000",,"61,000",,"92,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,38000,愛媛県,,"290,000",,"149,000",,"141,000",,"1,008,000",,"484,000",,"524,000",,"227,000",,"91,000",,"136,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,39000,高知県,,"149,000",,"76,000",,"73,000",,"546,000",,"263,000",,"283,000",,"137,000",,"53,000",,"84,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,40000,福岡県,,"938,000",,"481,000",,"457,000",,"3,274,000",,"1,589,000",,"1,685,000",,"578,000",,"225,000",,"353,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,41000,佐賀県,,"181,000",,"93,000",,"88,000",,"570,000",,"273,000",,"297,000",,"128,000",,"49,000",,"79,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,42000,長崎県,,"324,000",,"167,000",,"157,000",,"1,033,000",,"495,000",,"538,000",,"220,000",,"84,000",,"135,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,43000,熊本県,,"364,000",,"186,000",,"177,000",,"1,210,000",,"581,000",,"629,000",,"274,000",,"107,000",,"167,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,44000,大分県,,"239,000",,"122,000",,"116,000",,"820,000",,"392,000",,"428,000",,"184,000",,"73,000",,"111,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
1989100000,1989年度,45000,宮崎県,,"246,000",,"126,000",,"120,000",,"769,000",,"368,000",,"402,000",,"160,000",,"63,000",,"98,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
