date, pm25, pm10, o3, no2, so2, co
2019/12/7, 15, 6, 29, 8, , 2
2019/12/8, 36, 9, 13, 10, 1, 
2019/12/9, 19, 6, 15, 9, 1, 
2019/12/10, 17, 8, 17, 7, 1, 1
2019/12/11, 48, 7, 30, 6, 1, 2
2019/12/12, 45, 6, 24, 8, 1, 1
2019/12/13, 38, 8, 26, 8, 2, 2
2019/12/14, 41, 7, 30, 4, 1, 2
2019/12/15, 40, 9, 17, 11, 1, 2
2019/12/16, 50, 11, 9, 11, , 3
2019/12/17, 49, 12, 19, 7, 1, 3
2019/12/18, 45, 8, 17, 8, 1, 2
2019/12/19, 40, 16, 22, 7, 1, 2
2019/12/20, 46, 7, 14, 7, , 3
2019/12/21, 30, 10, 15, 7, 1, 3
2019/12/22, 38, 7, 12, 11, 1, 2
2019/12/23, 30, 7, 28, 7, , 1
2019/12/24, 32, 6, 20, 11, , 1
2019/12/25, 46, 12, 7, 13, , 
2019/12/26, 42, 8, 31, 5, 1, 
2019/12/27, 43, 5, 30, 4, 1, 1
2019/12/28, 41, 6, 25, 9, 1, 1
2019/12/29, 48, , , , , 
2019/7/1, 39, 17, 27, 5, 1, 2
2019/7/2, 51, 19, 42, 5, 1, 3
2019/7/3, 58, 13, 37, 4, 1, 2
2019/7/4, 34, 11, 36, 8, 1, 2
2019/7/5, 39, 15, 32, 4, 1, 1
2019/7/6, 43, 5, 28, 2, 1, 
2019/7/7, 11, 8, 23, 4, 1, 1
2019/7/8, 31, 12, 17, 5, 1, 2
2019/7/9, 31, 16, 20, 5, 1, 1
2019/7/10, 49, 15, 18, 6, 1, 1
2019/7/11, 37, 12, 25, 4, 1, 1
2019/7/12, 39, 14, 30, 5, 1, 2
2019/7/13, 47, 9, 32, 2, 1, 1
2019/7/14, 23, 7, 24, 4, 1, 
2019/7/15, 25, 8, 12, 5, 1, 1
