date, pm25, pm10, o3, no2, so2, co
2019/11/13, 58, 20, 29, 26, 1, 4
2019/11/14, 51, 15, 30, 27, 1, 4
2019/11/15, 53, 26, 28, 34, 2, 5
2019/11/16, 65, 26, 37, 28, 1, 5
2019/11/17, 64, 27, 26, 36, 1, 6
2019/11/18, 60, 20, 31, 19, 1, 3
2019/11/19, 48, 11, 27, 22, 2, 2
2019/11/20, 33, 13, 26, 25, 1, 4
2019/11/21, 40, 17, 14, 28, 1, 4
2019/11/22, 47, 21, 34, 22, 1, 3
2019/11/23, 59, 28, 28, 28, 2, 5
2019/11/24, 67, 25, 28, 22, 1, 4
2019/11/25, 57, 12, 29, 20, 1, 3
2019/11/26, 36, 16, 24, 22, 1, 3
2019/11/27, 37, 12, 28, 22, 1, 3
2019/11/28, 21, 10, 27, 23, 2, 4
2019/11/29, 25, 10, 28, 23, 2, 4
2019/11/30, 34, 6, 30, 28, 2, 4
2019/12/1, 50, 9, 29, 32, 2, 5
2019/12/2, 47, 13, 30, 25, 1, 3
2019/12/3, 36, 15, 27, 28, 3, 4
2019/12/4, 53, 18, 29, 28, 2, 4
2019/12/5, 45, 9, 27, 23, 3, 3
2019/12/6, 30, 12, 20, 24, 2, 4
2019/12/7, 43, 16, 24, 26, 2, 5
2019/12/8, 52, 16, 28, 32, 3, 6
2019/12/9, 37, 27, 26, 40, 3, 8
2019/12/10, 72, 40, 13, 44, 4, 9
2019/12/11, 107, 30, 27, 34, 3, 8
