date, pm25, pm10, o3, no2, so2, co
2020/3/23, 68, 21, 40, 11, 3, 6
2020/3/24, 61, 16, 38, 14, 11, 5
2020/3/25, 62, 31, 17, 33, 10, 8
2020/3/26, 85, 47, 27, 31, 2, 7
2020/3/27, 84, 13, 32, 13, 4, 6
2020/3/28, 36, 8, 34, 4, 1, 4
2020/3/29, 32, , , , , 
2019/10/1, 89, 29, 26, 13, 3, 4
2019/10/2, 64, 13, 27, 6, 3, 3
2019/10/3, 41, 17, 36, 10, 6, 4
2019/10/4, 49, 16, 36, 8, 10, 3
2019/10/5, 50, 13, 30, 5, 1, 3
2019/10/6, 47, 19, 28, 10, 7, 4
2019/10/7, 55, 14, 34, 9, 6, 3
2019/10/8, 47, 17, 44, 9, 3, 4
2019/10/9, 55, 17, 43, 14, 3, 4
2019/10/10, 58, 20, 36, 12, 7, 3
2019/10/11, 63, 12, 31, 6, 12, 3
2019/10/12, 36, 19, 35, 5, 2, 3
2019/10/13, 53, 19, 34, 8, 4, 3
2019/10/14, 59, 15, 31, 10, 1, 4
2019/10/15, 40, 15, 37, 11, 2, 4
2019/10/16, 50, 20, 30, 11, 7, 5
2019/10/17, 60, 27, 13, 14, 5, 5
2019/10/18, 68, 13, 22, 13, 5, 3
2019/10/19, 34, 12, 30, 9, 2, 3
2019/10/20, 38, 18, 20, 12, 2, 3
2019/10/21, 54, 15, 31, 10, 3, 4
2019/10/22, 50, 19, 26, 13, 9, 4
2019/10/23, 61, 17, 18, 16, 2, 3
2019/10/24, 51, 9, 35, 8, 4, 4
2019/10/25, 30, 14, 38, 8, 2, 4
2019/10/26, 42, 19, 42, 7, 6, 5
2019/10/27, 61, 20, 35, 11, 8, 5
2019/10/28, 67, 20, 37, 9, 5, 4
2019/10/29, 63, 28, 41, 11, 3, 5
2019/10/30, 69, 17, 35, 10, 2, 5
2019/10/31, 54, 16, 41, 10, 4, 5
2019/11/1, 55, 32, 38, 14, 4, 7
2019/11/2, 81, 30, 33, 11, 5, 6
2019/11/3, 78, 15, 31, 8, 7, 5
2019/11/4, 49, 14, 33, 11, 2, 5
2019/11/5, 44, 13, 30, 13, 3, 6
2019/11/6, 44, 14, 37, 11, 5, 5
2019/11/7, 50, 18, 32, 10, 5, 3
2019/11/8, 61, 16, 32, 13, 6, 4
2019/11/9, 56, 11, 31, 8, 3, 4
2019/11/10, 42, 22, 44, 7, 7, 4
2019/11/11, 63, 16, 42, 11, 3, 5
2019/11/12, 52, 21, 42, 11, 6, 5
2019/11/13, 60, 15, 34, 8, 6, 3
2019/11/14, 49, 14, 30, 10, 4, 3
2019/11/15, 44, 15, 26, 10, 2, 3
2019/11/16, 48, 18, 32, 8, 2, 3
2019/11/17, 54, 17, 38, 10, 6, 4
2019/11/18, 54, 19, 29, 9, 6, 2
2019/11/19, 57, 11, 31, 9, 2, 5
2019/11/20, 36, 12, 27, 9, 6, 5
2019/11/21, 31, 15, 11, 19, 3, 6
2019/11/22, 50, 21, 20, 14, 10, 5
2019/11/23, 60, 24, 13, 12, 2, 5
2019/11/24, 63, 16, 23, 12, 4, 5
2019/11/25, 48, 12, 21, 9, 2, 4
2019/11/26, 45, 17, 21, 13, 2, 4
2019/11/27, 55, 9, 28, 11, 1, 5
2019/11/28, 29, 10, 27, 14, 2, 5
2019/11/29, 31, 10, 28, 10, 3, 5
2019/11/30, 31, 15, 30, 10, 4, 3
2019/12/1, 49, 14, 31, 10, 4, 4
2019/12/2, 36, 11, 29, 9, 6, 6
2019/12/3, 42, 12, 32, 7, 3, 4
2019/12/4, 36, 13, 31, 12, 4, 4
2019/12/5, 44, 12, 31, 12, 5, 4
2019/12/6, 46, 10, 24, 15, 3, 4
2019/12/7, 41, 11, 34, 9, 6, 4
2019/12/8, 41, 14, 28, 15, 4, 4
2019/12/9, 51, 22, 29, 15, 6, 4
2019/12/10, 65, 21, 24, 21, 4, 6
2019/12/11, 63, 19, 37, 12, 3, 5
2019/12/12, 57, 11, 22, 14, 7, 5
2019/12/13, 42, 13, 35, 13, 3, 5
2019/12/14, 48, 15, 31, 8, 3, 5
2019/12/15, 51, 20, 23, 18, 8, 6
2019/12/16, 64, 35, 7, 22, 3, 8
2019/12/17, 88, 25, 28, 15, 6, 6
2019/12/18, 60, 17, 26, 14, 3, 6
2019/12/19, 58, 14, 30, 14, 2, 6
2019/12/20, 51, 16, 24, 15, 3, 6
2019/12/21, 57, 13, 28, 12, 2, 6
2019/12/22, 48, 13, 31, 15, 3, 6
