date, pm25, pm10, o3, no2, so2, co
2019/11/4, 19, 11, 33, 5, , 
2019/11/5, 24, 10, 32, 6, 1, 
2019/11/6, 24, 14, 35, 8, 2, 
2019/11/7, 25, 12, 33, 3, 1, 5
2019/11/8, 31, 11, 34, 5, 2, 3
2019/11/9, 26, 9, 32, 3, , 3
2019/11/10, 24, 14, 27, 10, 2, 5
2019/11/11, 45, 13, 38, 4, , 4
2019/11/12, 37, 15, 32, 8, 2, 5
2019/11/13, 44, 13, 31, 4, 2, 3
2019/11/14, 35, 11, 30, 5, 2, 
2019/11/15, 24, 18, 26, 11, 1, 
2019/11/16, 46, 16, 36, 5, , 
2019/11/17, 43, 21, 32, 9, 2, 
2019/11/18, 49, 17, 33, 2, , 
2019/11/19, 33, 11, 31, 3, , 
2019/11/20, 21, 12, 27, 6, 1, 
2019/11/21, 23, 13, 14, 14, 1, 
2019/11/22, 42, 13, 27, 9, 1, 
2019/11/23, 38, 15, 26, 8, 1, 
2019/11/24, 45, 15, 27, 7, 2, 
2019/11/25, 28, 8, 29, 4, 2, 
2019/11/26, 17, 13, 23, 8, 2, 
2019/11/27, 30, 8, 29, 2, 1, 
2019/11/28, 16, 8, 30, 4, 1, 
2019/11/29, 16, 10, 33, 2, 1, 
2019/11/30, 17, 13, 26, 7, 7, 
2019/12/1, 35, 12, 29, 8, 4, 
2019/12/2, 34, 10, 32, 2, 1, 
2019/12/3, 16, 11, 29, 4, , 
2019/12/4, 22, 11, 30, 4, , 
2019/12/5, 20, 9, 30, 3, , 4
2019/12/6, 14, 9, 21, 9, 2, 5
2019/12/7, 26, 7, 30, 6, 1, 5
2019/12/8, 28, 10, 15, 11, 1, 6
2019/12/9, 35, 16, 23, 14, 3, 6
2019/12/10, 57, 22, 15, 17, 2, 8
2019/12/11, 74, 22, 27, 12, 1, 5
2019/12/12, 58, 8, 25, 5, 2, 3
2019/12/13, 17, 10, 27, 8, 1, 
2019/12/14, 33, 12, 29, 4, 1, 
2019/12/15, 33, 14, 21, 13, 1, 
2019/12/16, 41, 23, 13, 17, 2, 
2019/12/17, 64, 18, 29, 11, 1, 
2019/12/18, 50, 13, 28, 11, 1, 
2019/12/19, 41, 12, 29, 7, , 
2019/12/20, 31, 16, 22, 11, , 
2019/12/21, 55, 12, 25, 8, , 
2019/12/22, 40, 10, 25, 9, , 
2019/12/23, 40, 10, 31, 7, , 
2019/12/24, 25, 10, 24, 12, 1, 
2019/12/25, 34, 16, 10, 18, , 
2019/12/26, 58, 11, 33, 5, , 
2019/12/27, 25, 10, 32, 3, , 
2019/12/28, 19, 8, 25, 6, , 
2019/12/29, 25, , , , , 
2019/7/1, 25, 25, 45, 3, 2, 3
2019/7/2, 56, 34, 37, 6, 2, 
2019/7/3, 72, 20, 39, 3, , 
2019/7/4, 42, 26, 45, 4, 2, 
2019/7/5, 60, 18, 48, 3, 1, 
2019/7/6, 34, 17, 36, 1, 1, 
2019/7/7, 41, 18, 42, 3, 2, 
2019/7/8, 49, 17, 32, 4, 2, 
2019/7/9, 39, 20, 40, 4, 3, 
2019/7/10, 49, 12, 33, 5, 2, 
2019/7/11, 23, 13, 37, 4, 1, 
2019/7/12, 21, 14, 36, 3, 2, 
2019/7/13, 28, 11, 39, 2, 1, 
2019/7/14, 12, 13, 31, 2, 1, 3
2019/7/15, 26, 15, 37, 3, 1, 3
