date, pm25, pm10, o3, no2, so2, co
2020/3/8, 19, 6, 30, 10, 4, 3
2020/3/9, 28, 7, 23, 10, 2, 3
2020/3/10, 24, 4, 33, 3, 3, 2
2020/3/11, 18, 8, 35, 9, 4, 3
2020/3/12, 38, 11, 36, 13, 6, 3
2020/3/13, 49, 8, 32, 7, 3, 2
2020/3/14, 40, 6, 33, 3, 3, 3
2020/3/15, 27, 5, 32, 2, , 2
2020/3/16, 21, 8, 35, 10, 4, 2
2020/3/17, 32, 12, 44, 9, 5, 3
2020/3/18, 57, 14, 42, 7, 5, 2
2020/3/19, 52, 6, 35, 2, 4, 1
2020/3/20, 30, 7, 40, 9, 4, 3
2020/3/21, 38, 16, 48, 7, 5, 2
2020/3/22, 56, 10, 40, 1, 3, 2
2020/3/23, 38, 10, 37, 2, 2, 
2020/3/24, 46, 8, 29, 10, 4, 3
2020/3/25, 37, 16, 37, 12, 6, 2
2020/3/26, 52, 16, 14, 10, 5, 2
2020/3/27, 63, 7, 24, 2, 2, 2
2020/3/28, 18, 3, 27, 1, , 
2020/3/29, 14, , , , , 
2019/10/1, 52, 14, 31, 3, 5, 
2019/10/2, 54, 11, 30, 2, 6, 1
2019/10/3, 44, 10, 30, 1, 4, 1
2019/10/4, 17, 13, 36, 2, 5, 2
2019/10/5, 49, , , , , 
2019/10/7, 31, 8, 26, 5, 5, 2
2019/10/8, 29, 6, 34, 3, 5, 1
2019/10/9, 29, 12, 35, 6, 6, 2
2019/10/10, 44, 9, 29, 6, 6, 2
2019/10/11, 50, 5, 28, 1, 4, 1
2019/10/12, 17, 4, 29, 1, 4, 1
2019/10/13, 21, 6, 16, 5, 4, 2
2019/10/14, 25, 6, 31, 4, 5, 2
2019/10/15, 21, 8, 36, 5, 5, 2
2019/10/16, 30, 9, 29, 7, 5, 
2019/10/17, 42, 5, 27, 5, 4, 2
2019/10/18, 27, 6, 24, 4, 4, 1
2019/10/19, 17, 4, 34, 2, 5, 1
2019/10/20, 25, 10, 25, 5, 4, 
2019/10/21, 27, 6, 31, 2, 5, 1
2019/10/22, 27, 9, 36, 5, 5, 2
2019/10/23, 32, 7, 29, 4, 4, 1
2019/10/24, 29, 6, 29, 7, 4, 2
2019/10/25, 20, , 23, 12, 6, 3
2019/10/26, 35, , 38, 4, 5, 2
2019/10/27, 44, , 34, 6, 6, 3
2019/10/28, 33, , 20, 10, 5, 3
2019/10/29, 43, , 40, 12, 6, 5
2019/10/30, 68, 29, 42, 11, 8, 4
2019/10/31, 86, 22, 44, 7, 6, 3
2019/11/1, 74, 15, 34, 7, 5, 3
2019/11/2, 53, 15, 33, 8, 6, 3
2019/11/3, 63, 8, 30, 3, 5, 2
2019/11/4, 27, 6, 31, 6, 4, 2
2019/11/5, 25, 8, 32, 9, 5, 2
2019/11/6, 40, 14, 32, 13, 9, 3
2019/11/7, 57, 16, 33, 4, 5, 3
2019/11/8, 61, 6, 32, 8, 4, 3
2019/11/9, 31, 9, 31, 7, 4, 3
2019/11/10, 44, 9, 36, 10, 5, 4
2019/11/11, 51, 5, 36, 8, 5, 3
2019/11/12, 38, 7, 29, 8, 4, 3
2019/11/13, 34, 5, 27, 4, 4, 2
2019/11/14, 25, 7, 22, 15, 4, 3
2019/11/15, 30, , , , , 
